customerid,recency,frequency,monetary,first_purchase,last_purchase,total_items,r_score,f_score,m_score,rfm_score,customer_segment
15918,191,2,334.23,2011-03-13 15:55:00,2011-06-02 11:42:00,153,1,3,2,6,At Risk
15919,20,2,639.89,2010-12-06 11:26:00,2011-11-20 11:28:00,545,4,3,3,10,Potential Loyalists
15920,154,4,167.5,2011-07-08 15:16:00,2011-07-08 15:31:00,99,2,4,1,7,At Risk
15921,173,1,336.03000000000003,2011-06-20 11:03:00,2011-06-20 11:03:00,166,2,2,2,6,Lost Customers
15922,373,1,369.5,2010-12-01 13:51:00,2010-12-01 13:51:00,138,1,2,2,5,Lost Customers
15923,373,1,127.08,2010-12-02 12:16:00,2010-12-02 12:16:00,122,1,2,1,4,Lost Customers
15925,194,1,207.15,2011-05-29 15:35:00,2011-05-29 15:35:00,93,1,2,1,4,Lost Customers
15930,67,1,426.63,2011-10-03 14:52:00,2011-10-03 14:52:00,139,3,2,2,7,Needs Attention
15932,4,8,2495.87,2011-02-23 14:50:00,2011-12-05 17:13:00,2325,5,5,5,15,Champions
15933,21,3,1107.46,2011-09-14 12:05:00,2011-11-18 13:14:00,885,4,4,4,12,Champions
15935,239,2,416.86,2011-04-12 09:35:00,2011-04-14 13:27:00,115,1,3,2,6,At Risk
15937,64,1,145.35,2011-10-06 15:48:00,2011-10-06 15:48:00,73,3,2,1,6,Needs Attention
15938,112,5,404.58,2011-01-20 10:11:00,2011-08-19 12:56:00,240,2,4,2,8,At Risk
15939,90,15,6115.01,2011-01-12 12:43:00,2011-09-11 11:30:00,4728,2,5,5,12,At Risk
15940,311,1,35.8,2011-02-01 16:18:00,2011-02-01 16:18:00,4,1,2,1,4,Lost Customers
15942,134,1,337.44,2011-07-29 09:01:00,2011-07-29 09:01:00,232,2,2,2,6,Lost Customers
15944,277,1,325.1,2011-03-08 10:33:00,2011-03-08 10:33:00,50,1,2,2,5,Lost Customers
15945,365,1,181.0,2010-12-09 13:14:00,2010-12-09 13:14:00,52,1,2,1,4,Lost Customers
15947,83,1,1708.24,2011-09-18 10:46:00,2011-09-18 10:46:00,898,2,2,4,8,Lost Customers
15948,8,2,955.24,2011-10-27 08:35:00,2011-12-01 15:32:00,567,5,3,4,12,Potential Loyalists
15949,17,2,364.72,2011-09-29 17:34:00,2011-11-23 09:09:00,284,4,3,2,9,Potential Loyalists
15950,32,4,1765.51,2010-12-15 11:56:00,2011-11-08 11:09:00,729,4,4,4,12,Champions
15951,9,2,708.22,2011-02-27 11:57:00,2011-12-01 08:34:00,313,5,3,3,11,Potential Loyalists
15952,34,4,806.57,2011-04-28 12:55:00,2011-11-06 11:18:00,399,3,4,3,10,Loyal Customers
15953,15,8,1659.3799999999999,2010-12-05 15:15:00,2011-11-24 15:32:00,892,4,5,4,13,Champions
15955,24,14,4416.26,2010-12-02 11:22:00,2011-11-15 14:15:00,2135,4,5,5,14,Champions
15957,32,1,428.89,2011-11-08 12:14:00,2011-11-08 12:14:00,211,4,2,2,8,Potential Loyalists
15958,74,1,104.35,2011-09-26 13:41:00,2011-09-26 13:41:00,33,2,2,1,5,Lost Customers
15963,20,2,470.76,2011-10-25 13:05:00,2011-11-20 11:33:00,298,4,3,2,9,Potential Loyalists
15965,17,4,845.64,2010-12-07 13:18:00,2011-11-22 16:44:00,453,4,4,3,11,Loyal Customers
15967,23,2,418.83,2011-01-25 11:57:00,2011-11-16 15:41:00,211,4,3,2,9,Potential Loyalists
15969,3,3,666.1,2011-06-07 12:19:00,2011-12-07 11:06:00,124,5,4,3,12,Loyal Customers
15970,304,1,314.1,2011-02-09 12:08:00,2011-02-09 12:08:00,116,1,2,2,5,Lost Customers
15971,18,12,4199.85,2011-02-01 16:47:00,2011-11-22 12:50:00,1717,4,5,5,14,Champions
15973,367,1,307.82000000000005,2010-12-08 11:42:00,2010-12-08 11:42:00,106,1,2,2,5,Lost Customers
15974,39,7,3442.15,2011-02-24 10:10:00,2011-10-31 13:13:00,2262,3,5,5,13,Loyal Customers
15975,84,1,371.01,2011-09-16 13:33:00,2011-09-16 13:33:00,243,2,2,2,6,Lost Customers
15976,165,2,430.94,2011-05-03 17:12:00,2011-06-27 13:00:00,277,2,3,2,7,At Risk
15977,17,2,1054.73,2011-10-31 16:24:00,2011-11-22 13:29:00,1016,4,3,4,11,Potential Loyalists
15978,77,1,1098.78,2011-09-23 15:21:00,2011-09-23 15:21:00,888,2,2,4,8,Lost Customers
15980,89,3,2398.86,2011-03-30 15:05:00,2011-09-12 09:41:00,1560,2,4,5,11,At Risk
15981,25,8,3408.48,2011-02-01 13:50:00,2011-11-15 08:00:00,1866,4,5,5,14,Champions
15983,22,4,1475.02,2010-12-01 12:15:00,2011-11-17 17:34:00,892,4,4,4,12,Champions
15984,3,10,2837.67,2010-12-06 13:21:00,2011-12-07 12:16:00,1843,5,5,5,15,Champions
15985,123,2,1142.42,2011-04-17 11:04:00,2011-08-08 16:31:00,1086,2,3,4,9,At Risk
15986,30,1,168.12,2011-11-09 15:17:00,2011-11-09 15:17:00,268,4,2,1,7,Potential Loyalists
15987,12,7,1451.28,2010-12-06 08:34:00,2011-11-27 15:38:00,1556,5,5,4,14,Champions
15988,19,1,158.03,2011-11-20 13:23:00,2011-11-20 13:23:00,181,4,2,1,7,Potential Loyalists
15990,44,2,792.11,2011-02-25 15:35:00,2011-10-26 15:58:00,443,3,3,3,9,Needs Attention
15992,4,1,41.989999999999995,2011-12-06 11:00:00,2011-12-06 11:00:00,17,5,2,1,8,Potential Loyalists
15993,9,7,2797.57,2011-10-26 16:21:00,2011-12-01 10:45:00,2051,5,5,5,15,Champions
15994,55,1,427.07,2011-10-16 12:28:00,2011-10-16 12:28:00,177,3,2,2,7,Needs Attention
15996,88,6,1060.68,2010-12-08 15:59:00,2011-09-12 15:14:00,384,2,5,4,11,At Risk
15998,37,5,3089.97,2010-12-12 13:32:00,2011-11-03 12:45:00,2041,3,4,5,12,Loyal Customers
16000,3,3,12393.7,2011-12-07 12:14:00,2011-12-07 12:17:00,5110,5,4,5,14,Champions
16003,30,5,2735.37,2010-12-15 12:09:00,2011-11-10 09:57:00,1185,4,4,5,13,Champions
16005,12,4,615.39,2011-03-14 11:46:00,2011-11-27 13:47:00,300,5,4,3,12,Loyal Customers
16006,211,1,101.4,2011-05-12 13:12:00,2011-05-12 13:12:00,84,1,2,1,4,Lost Customers
16007,48,4,1701.94,2011-05-08 13:32:00,2011-10-23 11:05:00,1393,3,4,4,11,Loyal Customers
16008,24,3,478.78,2011-05-19 10:54:00,2011-11-16 10:32:00,323,4,4,2,10,Loyal Customers
16009,22,4,992.71,2011-07-03 11:26:00,2011-11-17 16:51:00,378,4,4,4,12,Champions
16010,246,3,407.5,2010-12-12 12:18:00,2011-04-08 10:14:00,210,1,4,2,7,At Risk
16011,8,16,3362.71,2010-12-08 16:34:00,2011-12-01 16:31:00,2042,5,5,5,15,Champions
16012,35,3,1415.29,2011-07-07 18:02:00,2011-11-04 13:25:00,799,3,4,4,11,Loyal Customers
16013,4,47,37130.6,2010-12-03 13:09:00,2011-12-06 10:36:00,15536,5,5,5,15,Champions
16014,38,3,662.38,2011-02-21 17:42:00,2011-11-02 12:04:00,265,3,4,3,10,Loyal Customers
16015,4,3,705.39,2011-10-21 12:56:00,2011-12-06 10:58:00,909,5,4,3,12,Loyal Customers
16016,3,8,1508.76,2010-12-08 12:36:00,2011-12-06 14:35:00,620,5,5,4,14,Champions
16017,47,1,211.88,2011-10-23 12:56:00,2011-10-23 12:56:00,102,3,2,1,6,Needs Attention
16018,39,2,408.90000000000003,2011-06-12 13:52:00,2011-10-31 14:13:00,190,3,3,2,8,Needs Attention
16019,47,9,3786.2400000000002,2010-12-10 12:29:00,2011-10-24 11:51:00,1733,3,5,5,13,Loyal Customers
16020,17,3,851.01,2011-10-05 13:54:00,2011-11-23 11:18:00,487,4,4,3,11,Loyal Customers
16022,260,1,628.28,2011-03-24 13:16:00,2011-03-24 13:16:00,261,1,2,3,6,Lost Customers
16023,46,3,719.81,2011-03-18 13:32:00,2011-10-24 16:34:00,358,3,4,3,10,Loyal Customers
16024,12,1,251.24,2011-11-27 13:26:00,2011-11-27 13:26:00,398,5,2,2,9,Potential Loyalists
16025,30,1,439.65999999999997,2011-11-10 11:45:00,2011-11-10 11:45:00,338,4,2,2,8,Potential Loyalists
16026,43,1,236.09,2011-10-27 13:53:00,2011-10-27 13:53:00,243,3,2,1,6,Needs Attention
16027,92,6,934.62,2011-02-10 12:19:00,2011-09-09 10:47:00,1147,2,5,3,10,At Risk
16029,39,63,81024.84,2010-12-01 09:57:00,2011-11-01 10:27:00,40208,3,5,5,13,Loyal Customers
16030,310,1,331.24,2011-02-03 11:28:00,2011-02-03 11:28:00,283,1,2,2,5,Lost Customers
16031,92,2,548.94,2011-04-06 14:23:00,2011-09-08 13:07:00,423,2,3,3,8,At Risk
16033,6,20,8816.4,2010-12-05 10:36:00,2011-12-04 12:44:00,3539,5,5,5,15,Champions
16034,196,3,437.7,2011-01-11 11:54:00,2011-05-27 16:17:00,242,1,4,2,7,At Risk
16036,87,2,758.92,2011-03-21 13:01:00,2011-09-13 14:53:00,716,2,3,3,8,At Risk
16037,270,3,855.02,2010-12-16 10:18:00,2011-03-15 09:13:00,428,1,4,3,8,At Risk
16038,8,3,471.78000000000003,2011-05-22 11:29:00,2011-12-02 12:40:00,244,5,4,2,11,Loyal Customers
16040,65,3,1313.55,2011-03-16 09:58:00,2011-10-05 13:47:00,684,3,4,4,11,Loyal Customers
16041,31,3,3166.4,2011-07-21 16:27:00,2011-11-09 12:25:00,1584,4,4,5,13,Champions
16042,22,5,1197.27,2011-01-11 13:25:00,2011-11-17 17:50:00,755,4,4,4,12,Champions
16043,38,4,773.99,2011-01-26 11:14:00,2011-11-02 12:50:00,503,3,4,3,10,Loyal Customers
16045,120,4,1340.7,2011-02-22 14:55:00,2011-08-12 12:41:00,897,2,4,4,10,At Risk
16048,373,2,256.44,2010-12-01 15:27:00,2010-12-01 15:28:00,144,1,3,2,6,At Risk
16049,40,3,1111.79,2011-09-25 14:33:00,2011-10-30 13:19:00,793,3,4,4,11,Loyal Customers
16050,174,1,137.9,2011-06-19 11:44:00,2011-06-19 11:44:00,278,2,2,1,5,Lost Customers
16052,54,1,362.06,2011-10-16 15:13:00,2011-10-16 15:13:00,282,3,2,2,7,Needs Attention
16053,33,2,1511.95,2011-08-09 14:57:00,2011-11-07 11:21:00,1793,4,3,4,11,Potential Loyalists
16054,145,1,783.9,2011-07-17 13:08:00,2011-07-17 13:08:00,380,2,2,3,7,Lost Customers
16055,221,1,134.8,2011-05-03 09:26:00,2011-05-03 09:26:00,22,1,2,1,4,Lost Customers
16056,45,1,664.85,2011-10-25 15:19:00,2011-10-25 15:19:00,347,3,2,3,8,Needs Attention
16057,16,7,2263.12,2011-02-28 10:35:00,2011-11-23 15:23:00,863,4,5,5,14,Champions
16059,66,6,1459.8600000000001,2010-12-07 10:36:00,2011-10-05 09:56:00,643,3,5,4,12,Loyal Customers
16062,10,4,1153.62,2010-12-10 12:00:00,2011-11-30 12:15:00,800,5,4,4,13,Champions
16063,260,1,335.32,2011-03-24 14:55:00,2011-03-24 14:56:00,262,1,2,2,5,Lost Customers
16065,365,1,372.09,2010-12-09 13:03:00,2010-12-09 13:03:00,231,1,2,2,5,Lost Customers
16066,17,5,1521.87,2011-08-07 14:33:00,2011-11-23 11:54:00,936,4,4,4,12,Champions
16070,22,2,852.15,2011-11-07 16:36:00,2011-11-17 15:50:00,457,4,3,3,10,Potential Loyalists
16071,45,1,326.24,2011-10-26 11:14:00,2011-10-26 11:14:00,180,3,2,2,7,Needs Attention
16072,288,1,584.3199999999999,2011-02-24 14:32:00,2011-02-24 14:32:00,140,1,2,3,6,Lost Customers
16073,297,1,122.39999999999999,2011-02-15 15:41:00,2011-02-15 15:41:00,48,1,2,1,4,Lost Customers
16076,3,10,2234.73,2011-05-15 12:31:00,2011-12-06 14:59:00,1435,5,5,5,15,Champions
16078,284,1,79.2,2011-03-01 09:47:00,2011-03-01 09:47:00,16,1,2,1,4,Lost Customers
16079,17,3,1352.0,2011-10-30 13:06:00,2011-11-23 12:48:00,864,4,4,4,12,Champions
16080,82,2,217.16,2011-03-10 14:44:00,2011-09-19 10:42:00,128,2,3,1,6,At Risk
16081,56,5,2806.9,2010-12-08 11:16:00,2011-10-14 13:06:00,1477,3,4,5,12,Loyal Customers
16083,101,2,1317.62,2010-12-14 11:51:00,2011-08-31 10:47:00,908,2,3,4,9,At Risk
16084,299,1,436.18,2011-02-13 16:05:00,2011-02-13 16:05:00,216,1,2,2,5,Lost Customers
16085,23,5,981.51,2011-01-23 12:07:00,2011-11-16 13:24:00,636,4,4,4,12,Champions
16086,59,5,1121.39,2010-12-07 13:45:00,2011-10-11 13:09:00,511,3,4,4,11,Loyal Customers
16091,155,2,315.06,2011-05-25 09:18:00,2011-07-08 08:45:00,154,2,3,2,7,At Risk
16092,115,3,817.86,2011-03-30 15:38:00,2011-08-17 10:46:00,628,2,4,3,9,At Risk
16093,107,1,17.0,2011-08-25 11:09:00,2011-08-25 11:09:00,20,2,2,1,5,Lost Customers
16094,12,4,1078.23,2011-05-04 13:57:00,2011-11-28 12:45:00,647,5,4,4,13,Champions
16096,264,1,320.62,2011-03-20 13:38:00,2011-03-20 13:38:00,155,1,2,2,5,Lost Customers
16097,240,1,185.04999999999998,2011-04-13 13:47:00,2011-04-13 13:47:00,87,1,2,1,4,Lost Customers
16098,88,7,2005.63,2010-12-01 09:45:00,2011-09-13 09:59:00,613,2,5,4,11,At Risk
16099,50,3,731.9,2011-04-28 08:34:00,2011-10-20 13:13:00,434,3,4,3,10,Loyal Customers
16101,71,1,1290.7,2011-09-30 10:18:00,2011-09-30 10:18:00,757,3,2,4,9,Needs Attention
16102,42,3,1842.14,2011-08-03 12:50:00,2011-10-28 13:19:00,942,3,4,4,11,Loyal Customers
16103,7,6,1429.64,2011-04-20 12:28:00,2011-12-02 14:16:00,558,5,5,4,14,Champions
16104,62,1,302.36,2011-10-09 10:23:00,2011-10-09 10:23:00,123,3,2,2,7,Needs Attention
16105,249,1,336.96,2011-04-05 10:13:00,2011-04-05 10:13:00,330,1,2,2,5,Lost Customers
16106,66,1,108.38,2011-10-05 10:37:00,2011-10-05 10:37:00,74,3,2,1,6,Needs Attention
16107,18,7,3204.1600000000003,2011-06-09 18:42:00,2011-11-22 09:40:00,1176,4,5,5,14,Champions
16108,85,1,842.5,2011-09-16 11:48:00,2011-09-16 11:48:00,615,2,2,3,7,Lost Customers
16109,219,2,611.88,2011-02-04 12:37:00,2011-05-05 09:17:00,612,1,3,3,7,At Risk
16110,45,3,1337.48,2011-02-01 14:01:00,2011-10-25 14:35:00,733,3,4,4,11,Loyal Customers
16112,143,4,195.73999999999998,2011-01-05 11:47:00,2011-07-19 14:28:00,574,2,4,1,7,At Risk
16113,183,1,161.38,2011-06-09 16:16:00,2011-06-09 16:16:00,176,1,2,1,4,Lost Customers
16114,171,1,135.75000000000003,2011-06-22 10:13:00,2011-06-22 10:13:00,43,2,2,1,5,Lost Customers
16115,10,8,1667.97,2011-02-20 12:14:00,2011-11-30 11:32:00,1001,5,5,4,14,Champions
16116,212,1,612.78,2011-05-12 12:01:00,2011-05-12 12:01:00,248,1,2,3,6,Lost Customers
16117,190,1,232.21,2011-06-03 11:42:00,2011-06-03 11:42:00,130,1,2,1,4,Lost Customers
16119,8,2,423.36,2011-09-28 10:15:00,2011-12-01 15:11:00,240,5,3,2,10,Potential Loyalists
16120,59,4,1309.14,2011-10-11 14:10:00,2011-10-11 14:22:00,878,3,4,4,11,Loyal Customers
16121,57,2,867.11,2011-05-08 11:52:00,2011-10-13 12:59:00,586,3,3,3,9,Needs Attention
16122,73,4,684.4200000000001,2010-12-08 11:41:00,2011-09-27 15:34:00,1128,2,4,3,9,At Risk
16123,52,1,307.78,2011-10-19 09:18:00,2011-10-19 09:18:00,170,3,2,2,7,Needs Attention
16124,317,1,249.0,2011-01-26 14:45:00,2011-01-26 14:45:00,48,1,2,1,4,Lost Customers
16125,367,1,289.35,2010-12-07 15:48:00,2010-12-07 15:48:00,124,1,2,2,5,Lost Customers
16126,29,4,6287.77,2011-02-16 11:18:00,2011-11-10 16:03:00,2125,4,4,5,13,Champions
16127,39,1,656.25,2011-10-31 13:58:00,2011-10-31 13:58:00,323,3,2,3,8,Needs Attention
16128,18,5,1880.22,2011-03-02 12:21:00,2011-11-22 11:14:00,988,4,4,4,12,Champions
16131,52,6,3506.54,2011-04-14 08:32:00,2011-10-19 11:53:00,1802,3,5,5,13,Loyal Customers
16133,4,33,14589.04,2011-01-25 15:55:00,2011-12-06 11:24:00,8887,5,5,5,15,Champions
16134,22,2,618.09,2010-12-15 14:00:00,2011-11-18 10:05:00,371,4,3,3,10,Potential Loyalists
16135,263,1,517.55,2011-03-22 12:30:00,2011-03-22 12:30:00,209,1,2,3,6,Lost Customers
16136,60,3,709.38,2011-03-07 09:52:00,2011-10-11 09:10:00,440,3,4,3,10,Loyal Customers
16139,19,3,635.41,2011-05-17 10:23:00,2011-11-21 08:37:00,330,4,4,3,11,Loyal Customers
16140,66,2,725.18,2010-12-03 14:40:00,2011-10-05 12:15:00,730,3,3,3,9,Needs Attention
16141,88,1,620.4,2011-09-12 13:11:00,2011-09-12 13:11:00,238,2,2,3,7,Lost Customers
16142,250,1,535.34,2011-04-04 10:16:00,2011-04-04 10:16:00,422,1,2,3,6,Lost Customers
16143,3,6,2424.94,2010-12-05 15:18:00,2011-12-06 14:13:00,919,5,5,5,15,Champions
16144,247,1,175.2,2011-04-07 10:09:00,2011-04-07 10:09:00,16,1,2,1,4,Lost Customers
16145,9,11,3799.4900000000002,2010-12-15 09:09:00,2011-12-01 10:33:00,3123,5,5,5,15,Champions
16146,157,3,734.13,2011-04-21 15:25:00,2011-07-05 14:20:00,427,2,4,3,9,At Risk
16147,134,1,375.0,2011-07-29 09:57:00,2011-07-29 09:57:00,246,2,2,2,6,Lost Customers
16148,296,1,76.32000000000001,2011-02-16 14:01:00,2011-02-16 14:01:00,72,1,2,1,4,Lost Customers
16149,5,2,280.52,2011-07-20 14:54:00,2011-12-05 11:29:00,308,5,3,2,10,Potential Loyalists
16150,43,5,2053.02,2010-12-02 18:27:00,2011-10-28 12:39:00,1047,3,4,4,11,Loyal Customers
16152,269,1,1829.04,2011-03-16 09:47:00,2011-03-16 09:47:00,642,1,2,4,7,Lost Customers
16153,50,5,1824.23,2010-12-20 09:22:00,2011-10-21 10:50:00,1073,3,4,4,11,Loyal Customers
16156,9,9,3122.04,2011-02-02 12:02:00,2011-12-01 12:42:00,1308,5,5,5,15,Champions
16157,16,3,656.69,2011-09-28 11:48:00,2011-11-24 11:41:00,347,4,4,3,11,Loyal Customers
16159,282,1,348.2,2011-03-03 12:27:00,2011-03-03 12:27:00,236,1,2,2,5,Lost Customers
16160,65,2,1025.44,2011-09-15 10:53:00,2011-10-05 14:19:00,1162,3,3,4,10,Needs Attention
16161,2,19,5575.56,2010-12-06 10:03:00,2011-12-08 12:10:00,2599,5,5,5,15,Champions
16162,252,1,37.4,2011-04-01 15:03:00,2011-04-01 15:03:00,4,1,2,1,4,Lost Customers
16163,232,2,856.6,2010-12-09 16:28:00,2011-04-21 15:15:00,192,1,3,3,7,At Risk
16164,17,3,822.48,2011-10-28 09:12:00,2011-11-22 15:04:00,433,4,4,3,11,Loyal Customers
16168,11,27,3787.6,2010-12-05 11:38:00,2011-11-29 12:45:00,1892,5,5,5,15,Champions
16169,8,4,1822.97,2011-09-25 11:33:00,2011-12-01 15:28:00,1325,5,4,4,13,Champions
16170,51,6,1885.05,2011-04-05 13:42:00,2011-10-20 08:21:00,1770,3,5,4,12,Loyal Customers
16171,59,1,73.2,2011-10-11 14:51:00,2011-10-11 14:51:00,24,3,2,1,6,Needs Attention
16172,95,5,1140.21,2011-04-12 12:02:00,2011-09-05 13:22:00,787,2,4,4,10,At Risk
16173,16,6,1418.32,2011-09-02 15:23:00,2011-11-24 10:53:00,575,4,5,4,13,Champions
16174,126,3,1009.5500000000001,2011-07-11 09:23:00,2011-08-05 13:26:00,651,2,4,4,10,At Risk
16175,94,4,1037.59,2011-04-13 14:38:00,2011-09-06 14:32:00,533,2,4,4,10,At Risk
16177,50,1,331.95,2011-10-20 12:57:00,2011-10-20 12:57:00,95,3,2,2,7,Needs Attention
16178,138,1,197.9,2011-07-24 16:05:00,2011-07-24 16:05:00,94,2,2,1,5,Lost Customers
16179,61,1,215.83,2011-10-10 09:41:00,2011-10-10 09:41:00,99,3,2,1,6,Needs Attention
16180,100,8,10254.18,2011-04-01 10:23:00,2011-08-31 16:28:00,5867,2,5,5,12,At Risk
16181,73,1,305.54,2011-09-27 13:38:00,2011-09-27 13:38:00,152,2,2,2,6,Lost Customers
16182,72,4,6617.65,2011-02-18 10:11:00,2011-09-28 13:23:00,3791,3,4,5,12,Loyal Customers
16183,67,1,338.71000000000004,2011-10-03 14:59:00,2011-10-03 14:59:00,113,3,2,2,7,Needs Attention
16184,64,6,1158.79,2011-05-12 13:33:00,2011-10-06 17:43:00,561,3,5,4,12,Loyal Customers
16185,17,2,529.41,2011-04-21 11:59:00,2011-11-23 09:41:00,260,4,3,3,10,Potential Loyalists
16186,23,12,4006.94,2010-12-02 14:40:00,2011-11-17 12:43:00,3020,4,5,5,14,Champions
16187,32,15,6911.4400000000005,2011-02-28 13:34:00,2011-11-08 09:50:00,5048,4,5,5,14,Champions
16188,45,4,981.86,2011-04-11 09:44:00,2011-10-26 12:19:00,782,3,4,4,11,Loyal Customers
16189,16,2,215.48,2011-09-15 15:21:00,2011-11-24 11:47:00,134,4,3,1,8,Potential Loyalists
16190,40,1,215.08,2011-10-30 15:59:00,2011-10-30 15:59:00,88,3,2,1,6,Needs Attention
16191,3,13,5180.52,2010-12-14 12:38:00,2011-12-07 11:26:00,3351,5,5,5,15,Champions
16193,237,1,314.45,2011-04-17 11:45:00,2011-04-17 11:45:00,219,1,2,2,5,Lost Customers
16198,75,1,400.68100000000004,2011-09-25 14:58:00,2011-09-25 14:58:00,129,2,2,2,6,Lost Customers
16200,4,2,1080.6200000000001,2011-06-28 15:47:00,2011-12-05 14:40:00,523,5,3,4,12,Potential Loyalists
16201,3,4,1863.47,2011-08-22 10:47:00,2011-12-06 16:02:00,1286,5,4,4,13,Champions
16202,361,1,365.27,2010-12-14 10:43:00,2010-12-14 10:43:00,191,1,2,2,5,Lost Customers
16203,59,4,592.9,2010-12-02 15:39:00,2011-10-12 12:31:00,262,3,4,3,10,Loyal Customers
16204,23,1,405.71,2011-11-16 13:40:00,2011-11-16 13:40:00,231,4,2,2,8,Potential Loyalists
16205,31,4,761.38,2011-06-13 11:33:00,2011-11-09 09:32:00,517,4,4,3,11,Loyal Customers
16206,55,4,537.0600000000001,2011-01-16 11:07:00,2011-10-16 10:41:00,272,3,4,3,10,Loyal Customers
16207,25,1,394.38,2011-11-14 13:51:00,2011-11-14 13:51:00,140,4,2,2,8,Potential Loyalists
16208,45,2,664.26,2011-02-23 13:37:00,2011-10-26 11:36:00,333,3,3,3,9,Needs Attention
16209,89,5,2262.62,2011-04-07 12:23:00,2011-09-12 11:58:00,1179,2,4,5,11,At Risk
16210,2,18,21086.3,2010-12-01 12:27:00,2011-12-08 12:36:00,7559,5,5,5,15,Champions
16211,89,1,547.02,2011-09-12 12:11:00,2011-09-12 12:11:00,154,2,2,3,7,Lost Customers
16212,19,2,690.34,2011-03-01 12:51:00,2011-11-20 13:00:00,244,4,3,3,10,Potential Loyalists
16213,79,1,159.0,2011-09-22 10:03:00,2011-09-22 10:03:00,48,2,2,1,5,Lost Customers
16214,171,3,1062.75,2011-03-15 13:23:00,2011-06-22 11:30:00,420,2,4,4,10,At Risk
16215,81,1,242.35,2011-09-20 10:18:00,2011-09-20 10:18:00,104,2,2,1,5,Lost Customers
16216,267,1,914.9300000000001,2011-03-17 15:34:00,2011-03-17 15:34:00,254,1,2,3,6,Lost Customers
16217,235,2,304.25,2011-03-02 15:28:00,2011-04-18 13:31:00,91,1,3,2,6,At Risk
16218,30,7,3084.68,2010-12-01 11:29:00,2011-11-10 09:59:00,2088,4,5,5,14,Champions
16221,37,3,864.86,2010-12-07 13:13:00,2011-11-03 11:43:00,717,3,4,3,10,Loyal Customers
16222,318,1,846.72,2011-01-25 13:38:00,2011-01-25 13:38:00,365,1,2,3,6,Lost Customers
16224,57,4,1295.3,2011-04-04 12:00:00,2011-10-13 17:51:00,1116,3,4,4,11,Loyal Customers
16225,45,5,1096.32,2011-03-07 12:17:00,2011-10-26 08:30:00,493,3,4,4,11,Loyal Customers
16226,203,3,255.12,2011-04-18 12:58:00,2011-05-20 14:41:00,192,1,4,2,7,At Risk
16227,225,1,314.22,2011-04-28 13:33:00,2011-04-28 13:33:00,90,1,2,2,5,Lost Customers
16229,87,2,1010.6,2011-05-11 10:18:00,2011-09-13 17:16:00,318,2,3,4,9,At Risk
16230,190,2,542.03,2011-05-03 15:12:00,2011-06-03 10:06:00,365,1,3,3,7,At Risk
16232,44,4,990.88,2011-05-08 14:05:00,2011-10-27 12:16:00,550,3,4,4,11,Loyal Customers
16233,71,3,536.6800000000001,2010-12-08 12:51:00,2011-09-29 17:27:00,174,3,4,3,10,Loyal Customers
16235,41,5,867.31,2011-01-11 15:42:00,2011-10-30 10:56:00,330,3,4,3,10,Loyal Customers
16236,78,1,432.2,2011-09-22 14:10:00,2011-09-22 14:10:00,184,2,2,2,6,Lost Customers
16239,57,2,414.2,2011-06-03 09:30:00,2011-10-14 08:29:00,228,3,3,2,8,Needs Attention
16240,24,2,3718.8,2011-09-23 13:44:00,2011-11-15 14:30:00,1641,4,3,5,12,Potential Loyalists
16241,10,13,2607.87,2010-12-05 11:04:00,2011-11-30 11:08:00,1453,5,5,5,15,Champions
16242,8,7,3603.21,2011-03-07 17:04:00,2011-12-01 15:12:00,1982,5,5,5,15,Champions
16243,34,2,409.1,2011-10-16 12:09:00,2011-11-06 12:32:00,110,3,3,2,8,Needs Attention
16244,212,2,1522.75,2010-12-02 11:41:00,2011-05-12 10:18:00,855,1,3,4,8,At Risk
16245,24,3,1413.66,2011-03-28 09:30:00,2011-11-16 10:14:00,1014,4,4,4,12,Champions
16247,170,1,114.56,2011-06-22 14:23:00,2011-06-22 14:23:00,182,2,2,1,5,Lost Customers
16248,62,1,152.94,2011-10-09 11:32:00,2011-10-09 11:32:00,78,3,2,1,6,Needs Attention
16249,53,5,1800.07,2011-04-14 13:50:00,2011-10-18 10:07:00,950,3,4,4,11,Loyal Customers
16250,261,2,389.44,2010-12-01 09:59:00,2011-03-23 15:07:00,208,1,3,2,6,At Risk
16253,67,2,3683.86,2011-03-29 13:33:00,2011-10-04 09:09:00,3233,3,3,5,11,Needs Attention
16255,17,8,2619.91,2010-12-09 14:25:00,2011-11-23 12:40:00,1767,4,5,5,14,Champions
16256,267,1,752.4300000000001,2011-03-18 12:18:00,2011-03-18 12:18:00,581,1,2,3,6,Lost Customers
16257,177,1,46.95,2011-06-16 10:11:00,2011-06-16 10:11:00,2,2,2,1,5,Lost Customers
16258,45,5,5203.51,2011-05-04 14:33:00,2011-10-25 13:30:00,2994,3,4,5,12,Loyal Customers
16260,51,1,1035.45,2011-10-20 09:40:00,2011-10-20 09:40:00,311,3,2,4,9,Needs Attention
16261,17,4,746.83,2011-04-07 19:05:00,2011-11-22 17:23:00,306,4,4,3,11,Loyal Customers
16265,9,9,5447.0,2010-12-10 10:21:00,2011-11-30 16:41:00,2646,5,5,5,15,Champions
16266,74,7,861.89,2011-05-17 14:50:00,2011-09-27 12:08:00,398,2,5,3,10,At Risk
